epoch,wall_s,sim_s,entropy_bits,zlib_bits,high_order_entropy,mean_steps,frac_copy_runs,frac_term_budget,frac_term_off_region,frac_term_unmatched,runs,steps,mutations,distinct_windows,n_persistent,A_t
3050,10.627,8.553,3.378209,2.549561,0.828649,288.1396,0.740664,0.017812,0.925723,0.056465,51200,14752750,775,24662,262,449
3100,10.757,8.638,3.324057,2.494995,0.829062,287.1204,0.738574,0.016934,0.934629,0.048438,51200,14700565,823,23969,253,449
3150,10.888,8.722,3.149426,2.344604,0.804821,261.2516,0.746602,0.014121,0.936777,0.049102,51200,13376080,781,22194,259,459
3200,11.018,8.804,3.105554,2.356079,0.749475,251.5554,0.757891,0.012793,0.94541,0.041797,51200,12879637,853,22765,277,477
3250,11.149,8.887,3.145395,2.424683,0.720712,248.9177,0.741758,0.012031,0.950957,0.037012,51200,12744586,767,24305,267,486
3300,11.297,8.988,3.108443,2.377686,0.730758,237.0084,0.742559,0.011172,0.953496,0.035332,51200,12134828,791,23710,266,496
3350,11.426,9.068,3.093466,2.419434,0.674032,229.6338,0.728496,0.010234,0.955527,0.034238,51200,11757248,790,24446,263,516
3400,11.553,9.148,3.053511,2.397949,0.655562,219.8187,0.712832,0.00918,0.952031,0.038789,51200,11254716,770,23634,263,529
3450,11.68,9.227,2.921131,2.287231,0.633899,212.9767,0.731875,0.007812,0.957461,0.034727,51200,10904405,801,22769,232,543
3500,11.806,9.303,2.767931,2.164551,0.60338,183.4758,0.742715,0.004277,0.963125,0.032598,51200,9393962,767,21207,227,551
3550,11.934,9.379,2.633879,2.071655,0.562224,182.3803,0.742363,0.004043,0.968906,0.027051,51200,9337871,773,19737,244,564
3600,12.058,9.454,2.589779,2.000488,0.589291,177.9802,0.756738,0.003633,0.970215,0.026152,51200,9112588,746,18971,233,567
3650,12.183,9.53,2.613872,2.017456,0.596416,190.0917,0.745957,0.005273,0.963789,0.030938,51200,9732694,772,19405,244,579
3700,12.309,9.607,2.568653,1.987061,0.581592,202.0438,0.750234,0.007168,0.958945,0.033887,51200,10344640,761,19043,293,587
3750,12.44,9.685,2.597766,1.973389,0.624377,198.073,0.764707,0.007383,0.958027,0.03459,51200,10141336,798,19257,308,604
3800,12.572,9.764,2.540933,1.926392,0.614542,185.3689,0.768633,0.006094,0.965176,0.02873,51200,9490890,756,18453,311,610
3850,12.707,9.839,2.361892,1.802368,0.559524,183.4596,0.778652,0.006074,0.969922,0.024004,51200,9393132,756,17782,283,610
3900,12.83,9.913,2.426834,1.800537,0.626297,162.4305,0.783184,0.003965,0.97248,0.023555,51200,8316442,787,17823,272,610
3950,12.956,9.987,2.385819,1.755371,0.630448,160.6975,0.801523,0.004102,0.97582,0.020078,51200,8227712,810,16454,270,614
4000,13.083,10.066,2.231413,1.652344,0.579069,149.4773,0.811934,0.002598,0.979531,0.017871,51200,7653239,801,15154,275,617
4050,13.238,10.155,2.262969,1.683716,0.579253,150.7016,0.818145,0.002227,0.9775,0.020273,51200,7715921,797,15003,277,623
4100,13.374,10.24,2.119037,1.561523,0.557513,151.7856,0.843477,0.002305,0.97584,0.021855,51200,7771421,780,13917,314,635
4150,13.495,10.313,2.155316,1.549561,0.605755,151.4886,0.83707,0.002266,0.977109,0.020625,51200,7756214,719,14544,321,637
4200,13.619,10.385,2.07827,1.535889,0.542381,148.6817,0.832949,0.001914,0.979062,0.019023,51200,7612505,802,14019,317,638
4250,13.746,10.461,2.135714,1.572754,0.56296,151.1077,0.840508,0.002188,0.978828,0.018984,51200,7736712,765,14569,318,640
4300,13.869,10.534,2.121744,1.570801,0.550943,151.7579,0.834785,0.002109,0.979512,0.018379,51200,7770005,774,14181,298,640
4350,13.988,10.605,2.03596,1.491699,0.544261,144.6374,0.837148,0.00209,0.97916,0.01875,51200,7405434,740,13742,299,640
4400,14.108,10.676,1.872615,1.392456,0.480159,145.4096,0.820352,0.002188,0.979473,0.01834,51200,7444973,773,11914,307,644
4450,14.229,10.747,1.883511,1.383423,0.500088,144.7949,0.802109,0.002109,0.979414,0.018477,51200,7413499,793,11920,316,652
4500,14.353,10.819,1.94097,1.440308,0.500662,144.4108,0.801699,0.00207,0.978848,0.019082,51200,7393834,768,12974,318,660
4550,14.477,10.89,1.961153,1.448608,0.512545,145.0307,0.82916,0.002109,0.983047,0.014844,51200,7425573,868,13014,302,661
4600,14.599,10.963,1.927898,1.453247,0.474651,145.4171,0.814648,0.002148,0.984082,0.01377,51200,7445353,860,13186,300,661
4650,14.722,11.034,1.992698,1.537231,0.455467,145.0803,0.831934,0.00209,0.986562,0.011348,51200,7428110,771,13837,311,670
4700,14.845,11.105,1.946521,1.503906,0.442614,144.3883,0.841484,0.001992,0.987676,0.010332,51200,7392680,784,13077,310,671
4750,14.965,11.177,1.873557,1.444092,0.429465,146.6544,0.851445,0.002266,0.988594,0.009141,51200,7508706,740,12476,299,671
4800,15.083,11.247,1.886498,1.423706,0.462792,144.015,0.845859,0.001934,0.989648,0.008418,51200,7373570,746,12323,286,671
4850,15.204,11.317,1.927563,1.486694,0.440869,128.5353,0.843418,0.0,0.993027,0.006973,51200,6581006,801,13133,294,677
4900,15.322,11.387,1.896333,1.447388,0.448945,135.2804,0.834531,0.00082,0.994121,0.005059,51200,6926359,763,12525,301,692
4950,15.447,11.459,1.836985,1.396606,0.440378,144.0581,0.834883,0.001914,0.992715,0.005371,51200,7375777,799,11774,294,692
5000,15.571,11.53,1.801822,1.369751,0.432071,145.54,0.843926,0.00207,0.995684,0.002246,51200,7451648,791,11409,292,692
5050,15.692,11.601,1.830149,1.383789,0.44636,143.8359,0.830332,0.001875,0.993809,0.004316,51200,7364397,754,12663,289,695
5100,15.817,11.672,1.862605,1.455811,0.406794,144.3617,0.810645,0.001953,0.992578,0.005469,51200,7391317,774,13537,296,704
5150,15.941,11.746,1.996552,1.546753,0.449799,152.2748,0.815977,0.002969,0.987188,0.009844,51200,7796472,757,14713,299,713
5200,16.068,11.819,2.047288,1.625977,0.421311,149.128,0.807559,0.002559,0.989902,0.007539,51200,7635356,733,15605,308,722
5250,16.193,11.893,2.032548,1.577026,0.455522,147.5769,0.809238,0.002344,0.993223,0.004434,51200,7555937,765,15399,298,728
5300,16.321,11.967,2.115189,1.689453,0.425736,144.222,0.79875,0.001953,0.990117,0.00793,51200,7384168,729,16458,298,731
5350,16.45,12.04,2.059481,1.621948,0.437533,135.2731,0.806738,0.000801,0.995957,0.003242,51200,6925983,811,15798,312,739
5400,16.578,12.111,1.918189,1.471802,0.446387,128.9163,0.801445,0.0,0.99877,0.00123,51200,6600513,824,14015,319,742
5450,16.703,12.181,1.849322,1.412231,0.43709,128.8404,0.804648,0.0,0.997715,0.002285,51200,6596629,813,13603,323,756
5500,16.828,12.251,1.965605,1.520264,0.445341,128.7689,0.811113,0.0,0.996523,0.003477,51200,6592970,806,14866,323,763
5550,16.953,12.323,1.901624,1.492798,0.408826,128.7293,0.815469,0.0,0.995625,0.004375,51200,6590940,796,15167,314,766
5600,17.074,12.393,1.758409,1.39502,0.36339,128.8914,0.811348,0.0,0.99834,0.00166,51200,6599242,786,13400,320,768
5650,17.193,12.463,1.81126,1.414185,0.397075,128.9248,0.792949,0.0,0.998906,0.001094,51200,6600949,779,13654,317,777
5700,17.316,12.536,1.805924,1.407471,0.398454,128.9697,0.79043,0.0,0.999395,0.000605,51200,6603250,799,13230,310,785
5750,17.45,12.606,1.760655,1.420166,0.340489,128.8194,0.79123,0.0,0.997207,0.002793,51200,6595554,787,13234,315,800
5800,17.571,12.677,1.783354,1.418823,0.364531,128.8342,0.800625,0.0,0.997266,0.002734,51200,6596310,722,13411,329,810
5850,17.689,12.746,1.784228,1.431274,0.352954,128.821,0.792539,0.0,0.997031,0.002969,51200,6595637,835,13664,310,811
5900,17.807,12.814,1.788233,1.423584,0.364649,128.7528,0.797578,0.0,0.995996,0.004004,51200,6592142,810,13288,301,818
5950,17.926,12.884,1.826271,1.480347,0.345924,128.6339,0.809258,0.0,0.994316,0.005684,51200,6586058,803,14496,295,822
6000,18.044,12.953,1.828363,1.519043,0.30932,128.4712,0.790742,0.0,0.991953,0.008047,51200,6577726,772,15051,279,822
6050,18.163,13.022,1.820998,1.515137,0.305862,128.5488,0.801914,0.0,0.992969,0.007031,51200,6581698,796,14525,298,837
6100,18.285,13.092,1.718614,1.418701,0.299913,130.1156,0.816914,0.000176,0.995312,0.004512,51200,6661920,807,12992,305,839
6150,18.404,13.16,1.619096,1.306641,0.312455,130.7305,0.813086,0.000293,0.990645,0.009062,51200,6693402,818,11964,282,846
6200,18.522,13.228,1.569363,1.266113,0.30325,131.4821,0.804844,0.000391,0.990469,0.009141,51200,6731882,777,11251,276,846
6250,18.65,13.296,1.519973,1.285522,0.23445,129.841,0.820996,0.000215,0.986816,0.012969,51200,6647861,796,10992,281,847
6300,18.768,13.364,1.466751,1.221558,0.245193,131.3146,0.805879,0.000391,0.987891,0.011719,51200,6723310,745,10439,306,864
6350,18.891,13.433,1.477194,1.236938,0.240255,130.3403,0.789609,0.000273,0.987051,0.012676,51200,6673425,780,10510,310,874
6400,19.012,13.5,1.469024,1.262695,0.206328,130.8881,0.790137,0.000332,0.987715,0.011953,51200,6701472,774,11001,316,875
6450,19.134,13.568,1.553055,1.324829,0.228226,130.8921,0.789004,0.000332,0.988574,0.011094,51200,6701677,746,11722,289,878
6500,19.257,13.636,1.499783,1.300171,0.199612,129.5612,0.801914,0.000176,0.987832,0.011992,51200,6633535,778,11304,288,882
6550,19.377,13.705,1.488078,1.26416,0.223918,129.2551,0.816387,0.000117,0.989883,0.01,51200,6617860,802,11151,283,883
6600,19.497,13.773,1.460791,1.224487,0.236304,128.3603,0.83416,0.0,0.990801,0.009199,51200,6572045,799,10394,283,884
6650,19.617,13.843,1.440255,1.179321,0.260934,128.3935,0.825098,0.0,0.991211,0.008789,51200,6573746,738,10295,288,887
6700,19.738,13.91,1.457781,1.196655,0.261126,128.4636,0.847754,0.0,0.991777,0.008223,51200,6577334,753,10456,292,896
6750,19.862,13.979,1.387146,1.155396,0.23175,128.7639,0.84293,0.0,0.996309,0.003691,51200,6592711,769,9602,304,899
6800,20.018,14.047,1.485424,1.223389,0.262036,128.8041,0.833535,0.0,0.996895,0.003105,51200,6594771,832,10080,310,900
6850,20.15,14.125,1.488978,1.199463,0.289516,128.7414,0.831055,0.0,0.996016,0.003984,51200,6591559,741,9510,298,900
6900,20.273,14.194,1.3943,1.115967,0.278333,128.6986,0.842559,0.0,0.995039,0.004961,51200,6589367,803,8871,306,909
6950,20.389,14.261,1.424185,1.112305,0.311881,128.621,0.819609,0.0,0.99418,0.00582,51200,6585397,792,9535,302,916
7000,20.511,14.33,1.540304,1.215332,0.324972,140.4593,0.813555,0.001445,0.995469,0.003086,51200,7191518,764,10312,295,917
7050,20.632,14.398,1.495528,1.13562,0.359907,130.7028,0.819824,0.000215,0.999238,0.000547,51200,6691983,761,8909,300,923
7100,20.754,14.466,1.44731,1.12854,0.31877,128.7267,0.822148,0.0,0.995879,0.004121,51200,6590806,789,8743,295,930
7150,20.873,14.534,1.34812,1.080811,0.26731,128.8485,0.836133,0.0,0.997598,0.002402,51200,6597045,783,8831,299,932
7200,20.992,14.602,1.483731,1.204468,0.279264,128.8885,0.836992,0.0,0.998262,0.001738,51200,6599090,798,9766,307,943
7250,21.111,14.669,1.403508,1.170166,0.233342,128.8582,0.836191,0.0,0.997852,0.002148,51200,6597542,791,9831,294,944
7300,21.231,14.737,1.361999,1.14856,0.21344,128.9141,0.837656,0.0,0.998691,0.001309,51200,6600403,759,9540,296,951
7350,21.352,14.804,1.39337,1.177979,0.215392,128.8583,0.82791,0.0,0.997617,0.002383,51200,6597547,830,9618,293,951
7400,21.473,14.874,1.39628,1.163086,0.233194,128.8383,0.838613,0.0,0.997344,0.002656,51200,6596521,855,9615,296,959
7450,21.605,14.955,1.408371,1.14502,0.263351,129.1242,0.824121,0.0,0.997461,0.002539,51200,6611159,780,9490,290,959
7500,21.723,15.022,1.410366,1.151123,0.259243,129.629,0.814922,0.0,0.993555,0.006445,51200,6637005,783,9948,285,963
7550,21.842,15.09,1.441763,1.205444,0.236319,128.7121,0.817461,0.0,0.995391,0.004609,51200,6590060,797,10580,282,969
7600,21.961,15.158,1.490365,1.244507,0.245858,128.7177,0.820645,0.0,0.995547,0.004453,51200,6590345,798,10940,276,971
7650,22.079,15.226,1.460143,1.261963,0.19818,128.6154,0.80002,0.0,0.993594,0.006406,51200,6585109,787,11082,290,982
7700,22.2,15.294,1.546104,1.324341,0.221763,128.2721,0.785449,0.0,0.988945,0.011055,51200,6567533,779,12290,294,987
7750,22.326,15.362,1.617916,1.390137,0.227779,128.1688,0.775977,0.0,0.987559,0.012441,51200,6562242,822,13106,290,990
7800,22.446,15.43,1.482335,1.32605,0.156285,128.4465,0.78875,0.0,0.991367,0.008633,51200,6576461,809,12395,327,1013
7850,22.566,15.498,1.466481,1.32605,0.140431,128.5241,0.78543,0.0,0.992715,0.007285,51200,6580433,777,12339,319,1019
7900,22.691,15.571,1.523767,1.360229,0.163538,128.5228,0.785957,0.0,0.992832,0.007168,51200,6580367,729,12856,308,1023
7950,22.812,15.639,1.580035,1.37793,0.202105,128.4612,0.779141,0.0,0.991836,0.008164,51200,6577213,739,13040,302,1025
8000,22.933,15.707,1.53819,1.348389,0.189801,128.3653,0.781992,0.0,0.99043,0.00957,51200,6572303,758,12017,310,1025
8050,23.055,15.776,1.604958,1.399536,0.205422,128.0096,0.780625,0.0,0.985391,0.014609,51200,6554094,767,13322,304,1025
8100,23.177,15.845,1.641567,1.43457,0.206997,128.1052,0.773535,0.0,0.986445,0.013555,51200,6558986,798,13782,299,1025
8150,23.302,15.914,1.705886,1.463623,0.242263,127.9815,0.776309,0.0,0.983926,0.016074,51200,6552652,784,13960,297,1025
8200,23.423,15.983,1.557845,1.350464,0.207381,128.1867,0.776055,0.0,0.988281,0.011719,51200,6563158,805,12259,305,1032
8250,23.547,16.051,1.500506,1.348145,0.152361,128.2317,0.755703,0.0,0.988184,0.011816,51200,6565464,719,12127,300,1036
8300,23.669,16.119,1.515193,1.355469,0.159724,128.153,0.766035,0.0,0.987285,0.012715,51200,6561434,798,12432,308,1044
8350,23.789,16.187,1.415511,1.268799,0.146712,128.2531,0.78709,0.0,0.988926,0.011074,51200,6566558,713,11486,309,1047
8400,23.912,16.254,1.377562,1.265869,0.111693,128.3802,0.78293,0.0,0.990117,0.009883,51200,6573066,771,11037,319,1063
8450,24.035,16.322,1.40693,1.310425,0.096505,128.3105,0.777988,0.0,0.989375,0.010625,51200,6569498,786,11825,294,1064
8500,24.156,16.389,1.38232,1.2948,0.08752,128.2274,0.786797,0.0,0.987891,0.012109,51200,6565245,804,11645,287,1064
8550,24.274,16.457,1.39121,1.27832,0.11289,128.3763,0.775195,0.0,0.98998,0.01002,51200,6572868,817,11733,283,1072
8600,24.397,16.525,1.371571,1.314087,0.057484,128.328,0.782793,0.0,0.989141,0.010859,51200,6570393,739,12159,281,1073
8650,24.517,16.592,1.335528,1.303955,0.031573,128.2003,0.779219,0.0,0.987363,0.012637,51200,6563854,781,12055,276,1076
8700,24.635,16.659,1.301157,1.253296,0.047861,128.4689,0.77127,0.0,0.990762,0.009238,51200,6577606,770,11398,287,1084
8750,24.756,16.727,1.220294,1.240479,-0.020185,128.8111,0.780488,0.0,0.996445,0.003555,51200,6595129,828,10711,295,1098
8800,24.876,16.794,1.197885,1.197144,0.000742,128.9167,0.809316,0.0,0.997031,0.002969,51200,6600534,785,10303,304,1107
8850,24.999,16.862,1.271864,1.20459,0.067274,128.8077,0.833555,0.0,0.995859,0.004141,51200,6594953,789,10758,303,1121
8900,25.121,16.93,1.225254,1.21228,0.012974,128.7732,0.815645,0.0,0.995215,0.004785,51200,6593189,776,10527,310,1131
8950,25.243,16.998,1.32664,1.219482,0.107158,129.0542,0.827969,0.0,0.999453,0.000547,51200,6607574,824,10988,313,1139
9000,25.368,17.066,1.194856,1.180298,0.014558,128.8865,0.824844,0.0,0.997715,0.002285,51200,6598990,754,9732,334,1153
9050,25.489,17.134,1.107246,1.108398,-0.001153,128.7828,0.847266,0.0,0.996875,0.003125,51200,6593679,826,8727,317,1154
9100,25.609,17.201,1.095871,1.056641,0.03923,128.9142,0.862285,0.0,0.998613,0.001387,51200,6600409,737,8114,299,1157
9150,25.731,17.268,1.136269,1.081299,0.05497,128.9186,0.841934,0.0,0.998555,0.001445,51200,6600634,752,8366,291,1159
9200,25.854,17.335,1.109097,1.072998,0.036099,128.7562,0.821367,0.0,0.996445,0.003555,51200,6592320,802,8423,290,1165
9250,25.977,17.402,1.120538,1.099243,0.021295,128.6744,0.827676,0.0,0.995137,0.004863,51200,6588130,777,8617,276,1167
9300,26.097,17.47,1.05308,1.049805,0.003275,128.5609,0.843164,0.0,0.993066,0.006934,51200,6582317,741,7739,283,1173
9350,26.217,17.536,1.043646,1.023315,0.02033,128.5314,0.825742,0.0,0.992441,0.007559,51200,6580809,778,7350,280,1174
9400,26.338,17.604,1.224153,1.151245,0.072908,128.6168,0.816914,0.0,0.994277,0.005723,51200,6585182,782,9239,277,1175
9450,26.46,17.672,1.190945,1.148193,0.042752,128.5617,0.830352,0.0,0.992969,0.007031,51200,6582360,774,9007,294,1192
9500,26.585,17.741,1.367394,1.286865,0.080529,128.5122,0.837402,0.0,0.992773,0.007227,51200,6579826,795,10682,294,1192
9550,26.709,17.81,1.436461,1.329346,0.107116,128.5413,0.839629,0.0,0.992852,0.007148,51200,6581313,771,11489,283,1193
9600,26.829,17.879,1.374278,1.266968,0.107311,128.7252,0.841953,0.0,0.995684,0.004316,51200,6590731,762,10723,279,1193
9650,26.949,17.947,1.345191,1.257568,0.087623,128.8012,0.847266,0.0,0.996406,0.003594,51200,6594622,813,10343,281,1198
9700,27.068,18.015,1.279307,1.218506,0.060802,128.7923,0.845137,0.0,0.996934,0.003066,51200,6594164,767,9967,281,1198
9750,27.186,18.083,1.207245,1.14856,0.058686,128.7638,0.857539,0.0,0.996465,0.003535,51200,6592707,811,9260,296,1208
9800,27.308,18.153,1.174841,1.122803,0.052038,128.9125,0.832715,0.0,0.998594,0.001406,51200,6600319,754,8948,289,1208
9850,27.451,18.241,1.278539,1.19165,0.086889,128.7327,0.840371,0.0,0.996191,0.003809,51200,6591113,852,9888,290,1208
9900,27.573,18.31,1.217049,1.161621,0.055428,128.6368,0.837832,0.0,0.994258,0.005742,51200,6586204,778,9375,292,1216
9950,27.697,18.378,1.269109,1.226318,0.042791,128.4999,0.838965,0.0,0.991973,0.008027,51200,6579193,774,9885,294,1217
10000,27.822,18.447,1.283128,1.205933,0.077196,128.8769,0.854844,0.0,0.997969,0.002031,51200,6598498,767,9655,286,1217
10050,27.944,18.515,1.135959,1.119019,0.016941,128.6953,0.85709,0.0,0.995098,0.004902,51200,6589197,820,8468,273,1217
10100,28.071,18.587,1.208791,1.160522,0.048268,128.7046,0.855137,0.0,0.995371,0.004629,51200,6589677,793,8800,278,1217
10150,28.202,18.666,1.194998,1.122559,0.072439,128.9476,0.839766,0.0,0.999121,0.000879,51200,6602117,783,9050,278,1218
10200,28.321,18.733,1.163991,1.123535,0.040456,128.8199,0.814883,0.0,0.997168,0.002832,51200,6595581,770,9389,281,1218
10250,28.443,18.802,1.313998,1.257202,0.056796,128.7329,0.807461,0.0,0.995801,0.004199,51200,6591122,845,10845,295,1229
